Datasource,StationID,Unique.StationID,Latitude,Longitude
WIN_21FLKWAT,LEE-SANDOV-20-3,21FLKWAT: LEE-SANDOV-20-3,26.6281,-82.0306
WIN_21FLKWAT,LEE-SANDOV-6-1,21FLKWAT: LEE-SANDOV-6-1,26.6207,-82.0254
WIN_21FLKWAT,LEE-SANDOV-6-2,21FLKWAT: LEE-SANDOV-6-2,26.6206,-82.0247
WIN_21FLKWAT,LEE-SANDOV-6-3,21FLKWAT: LEE-SANDOV-6-3,26.6207,-82.0254
WIN_21FLKWAT,POL-ARIETTA-1,21FLKWAT: POL-ARIETTA-1,28.1067,-81.8027
WIN_21FLKWAT,POL-ARIETTA-2,21FLKWAT: POL-ARIETTA-2,28.0993,-81.8028
WIN_21FLKWAT,POL-ARIETTA-3,21FLKWAT: POL-ARIETTA-3,28.1037,-81.8105
WIN_21FLKWAT,POL-BIGBASS-1,21FLKWAT: POL-BIGBASS-1,27.8759,-81.8539
WIN_21FLKWAT,POL-BIGBASS-2,21FLKWAT: POL-BIGBASS-2,27.8759,-81.8544
WIN_21FLKWAT,POL-BIGBASS-3,21FLKWAT: POL-BIGBASS-3,27.8756,-81.8546
WIN_21FLKWAT,POL-BOCACOVE-1,21FLKWAT: POL-BOCACOVE-1,27.874,-81.8528
WIN_21FLKWAT,POL-BOCACOVE-2,21FLKWAT: POL-BOCACOVE-2,27.8737,-81.8529
WIN_21FLKWAT,POL-BOCACOVE-3,21FLKWAT: POL-BOCACOVE-3,27.8733,-81.853
WIN_21FLKWAT,POL-CROOKED-2,21FLKWAT: POL-CROOKED-2,27.8385,-81.5562
WIN_21FLKWAT,POL-CROOKED-3,21FLKWAT: POL-CROOKED-3,27.8318,-81.5699
WIN_21FLKWAT,POL-CROOKED-4,21FLKWAT: POL-CROOKED-4,27.8197,-81.5868
WIN_21FLKWAT,POL-CROOKED-S-1,21FLKWAT: POL-CROOKED-S-1,27.8333,-81.5434
WIN_21FLKWAT,POL-DAISY-1,21FLKWAT: POL-DAISY-1,27.998,-81.6612
WIN_21FLKWAT,POL-DAISY-2,21FLKWAT: POL-DAISY-2,27.9961,-81.6604
WIN_21FLKWAT,POL-DAISY-3,21FLKWAT: POL-DAISY-3,27.9949,-81.6585
WIN_21FLKWAT,POL-DINNER-1,21FLKWAT: POL-DINNER-1,27.9937,-81.7853
WIN_21FLKWAT,POL-DINNER-2,21FLKWAT: POL-DINNER-2,27.9937,-81.7866
WIN_21FLKWAT,POL-DINNER-3,21FLKWAT: POL-DINNER-3,27.9937,-81.7877
WIN_21FLKWAT,POL-EAGLE-1,21FLKWAT: POL-EAGLE-1,27.99679999,-81.765
WIN_21FLKWAT,POL-EAGLE-2,21FLKWAT: POL-EAGLE-2,27.98789999,-81.7656
WIN_21FLKWAT,POL-EAGLE-3,21FLKWAT: POL-EAGLE-3,27.97689999,-81.7701
WIN_21FLKWAT,POL-ELOISE-1,21FLKWAT: POL-ELOISE-1,27.99109999,-81.704
WIN_21FLKWAT,POL-ELOISE-2,21FLKWAT: POL-ELOISE-2,27.98449999,-81.705
WIN_21FLKWAT,POL-ELOISE-3,21FLKWAT: POL-ELOISE-3,27.97559999,-81.7061
WIN_21FLKWAT,POL-FANNIE-1,21FLKWAT: POL-FANNIE-1,28.05219999,-81.6915
WIN_21FLKWAT,POL-FANNIE-2,21FLKWAT: POL-FANNIE-2,28.05909999,-81.6902
WIN_21FLKWAT,POL-FANNIE-3,21FLKWAT: POL-FANNIE-3,28.06649999,-81.6918
WIN_21FLKWAT,POL-FAUNA-1,21FLKWAT: POL-FAUNA-1,27.8778,-81.8547
WIN_21FLKWAT,POL-FAUNA-2,21FLKWAT: POL-FAUNA-2,27.8777,-81.8536
WIN_21FLKWAT,POL-FAUNA-3,21FLKWAT: POL-FAUNA-3,27.8777,-81.8524
WIN_21FLKWAT,POL-FLORA-1,21FLKWAT: POL-FLORA-1,27.8736,-81.8504
WIN_21FLKWAT,POL-FLORA-2,21FLKWAT: POL-FLORA-2,27.8734,-81.8498
WIN_21FLKWAT,POL-FLORA-3,21FLKWAT: POL-FLORA-3,27.8733,-81.8491
WIN_21FLKWAT,POL-GASKIN'S-1,21FLKWAT: POL-GASKIN'S-1,27.8744,-81.854
WIN_21FLKWAT,POL-GASKIN'S-2,21FLKWAT: POL-GASKIN'S-2,27.8736,-81.8542
WIN_21FLKWAT,POL-GASKIN'S-3,21FLKWAT: POL-GASKIN'S-3,27.873,-81.8543
WIN_21FLKWAT,POL-LITTLEBA-1,21FLKWAT: POL-LITTLEBA-1,27.8753,-81.8525
WIN_21FLKWAT,POL-LITTLEBA-2,21FLKWAT: POL-LITTLEBA-2,27.8755,-81.8522
WIN_21FLKWAT,POL-LITTLEBA-3,21FLKWAT: POL-LITTLEBA-3,27.8759,-81.8522
WIN_21FLKWAT,POL-LITTLEWI-1,21FLKWAT: POL-LITTLEWI-1,27.9658,-81.6812
WIN_21FLKWAT,POL-LITTLEWI-2,21FLKWAT: POL-LITTLEWI-2,27.964,-81.6813
WIN_21FLKWAT,POL-LITTLEWI-3,21FLKWAT: POL-LITTLEWI-3,27.9646,-81.6791
WIN_21FLKWAT,POL-LULU-1,21FLKWAT: POL-LULU-1,27.99669999,-81.7266
WIN_21FLKWAT,POL-LULU-2,21FLKWAT: POL-LULU-2,27.99559999,-81.7214
WIN_21FLKWAT,POL-LULU-3,21FLKWAT: POL-LULU-3,27.99509999,-81.7179
WIN_21FLKWAT,POL-MARIANNA-1,21FLKWAT: POL-MARIANNA-1,28.0698,-81.7586
WIN_21FLKWAT,POL-MARIANNA-2,21FLKWAT: POL-MARIANNA-2,28.0743,-81.7664
WIN_21FLKWAT,POL-MARIANNA-3,21FLKWAT: POL-MARIANNA-3,28.0825,-81.763
WIN_21FLKWAT,POL-OTIS-1,21FLKWAT: POL-OTIS-1,28.01749999,-81.7117
WIN_21FLKWAT,POL-OTIS-2,21FLKWAT: POL-OTIS-2,28.01659999,-81.7112
WIN_21FLKWAT,POL-OTIS-3,21FLKWAT: POL-OTIS-3,28.01459999,-81.7101
WIN_21FLKWAT,POL-SCOTT-1,21FLKWAT: POL-SCOTT-1,27.9682,-81.9441
WIN_21FLKWAT,POL-SCOTT-2,21FLKWAT: POL-SCOTT-2,27.965,-81.9391
WIN_21FLKWAT,POL-SCOTT-3,21FLKWAT: POL-SCOTT-3,27.961,-81.9372
WIN_21FLKWAT,POL-SHIPP-1,21FLKWAT: POL-SHIPP-1,28.00049999,-81.7422
WIN_21FLKWAT,POL-SHIPP-2,21FLKWAT: POL-SHIPP-2,28.00269999,-81.7423
WIN_21FLKWAT,POL-SHIPP-3,21FLKWAT: POL-SHIPP-3,28.00459999,-81.7425
WIN_21FLKWAT,POL-WHISTLER-1,21FLKWAT: POL-WHISTLER-1,28.0882,-81.8119
WIN_21FLKWAT,POL-WHISTLER-2,21FLKWAT: POL-WHISTLER-2,28.0905,-81.8121
WIN_21FLKWAT,POL-WHISTLER-3,21FLKWAT: POL-WHISTLER-3,28.0929,-81.8123
WIN_21FLKWAT,SAR-EVMA1-1,21FLKWAT: SAR-EVMA1-1,27.0769,-82.3832
WIN_21FLKWAT,SAR-EVMA1-2,21FLKWAT: SAR-EVMA1-2,27.0752,-82.383
WIN_21FLKWAT,SAR-EVMA1-3,21FLKWAT: SAR-EVMA1-3,27.0746,-82.3826
WIN_21FLKWAT,SAR-EVMA2-1,21FLKWAT: SAR-EVMA2-1,27.0767,-82.3786
WIN_21FLKWAT,SAR-EVMA2-2,21FLKWAT: SAR-EVMA2-2,27.0765,-82.3783
WIN_21FLKWAT,SAR-EVMA2-3,21FLKWAT: SAR-EVMA2-3,27.0761,-82.378
WIN_21FLKWAT,SAR-EVMA3-1,21FLKWAT: SAR-EVMA3-1,27.0721,-82.38
WIN_21FLKWAT,SAR-EVMA3-2,21FLKWAT: SAR-EVMA3-2,27.0727,-82.3792
WIN_21FLKWAT,SAR-EVMA3-3,21FLKWAT: SAR-EVMA3-3,27.0729,-82.3784
WIN_21FLKWAT,SAR-EVMA4-1,21FLKWAT: SAR-EVMA4-1,27.0746,-82.3766
WIN_21FLKWAT,SAR-EVMA4-2,21FLKWAT: SAR-EVMA4-2,27.074,-82.3758
WIN_21FLKWAT,SAR-EVMA4-3,21FLKWAT: SAR-EVMA4-3,27.0745,-82.3745
WIN_21FLKWAT,SAR-SNOVER-WATERWAY-1-1,21FLKWAT: SAR-SNOVER-WATERWAY-1-1,27.07659999,-82.2058
WIN_21FLKWAT,SAR-SNOVER-WATERWAY-2-1,21FLKWAT: SAR-SNOVER-WATERWAY-2-1,27.07669999,-82.2124
WIN_21FLKWAT,SAR-SNOVER-WATERWAY-3-1,21FLKWAT: SAR-SNOVER-WATERWAY-3-1,27.07679999,-82.218
WIN_21FLKWAT,SAR-UPPERMYA-1,21FLKWAT: SAR-UPPERMYA-1,27.2753,-82.2799
WIN_21FLKWAT,SAR-UPPERMYA-2,21FLKWAT: SAR-UPPERMYA-2,27.2734,-82.2889
WIN_21FLKWAT,SAR-UPPERMYA-3,21FLKWAT: SAR-UPPERMYA-3,27.2723,-82.2998
WIN_21FLMANA,MR1,21FLMANA: MR1,27.2901666,-82.2455
WIN_21FLMANA,MR2,21FLMANA: MR2,27.3427777,-82.1569444
WIN_21FLPOLK,1-May,21FLPOLK: 1-May,28.01386111,-81.73683333
WIN_21FLPOLK,ALAFIA RVR2S,21FLPOLK: ALAFIA RVR2S,27.76719445,-81.99141667
WIN_21FLPOLK,ALFRED1,21FLPOLK: ALFRED1,28.09919445,-81.74225
WIN_21FLPOLK,ANNIE1,21FLPOLK: ANNIE1,27.99233333,-81.60688889
WIN_21FLPOLK,ARIANA1,21FLPOLK: ARIANA1,28.07852778,-81.79905556
WIN_21FLPOLK,BANANA14,21FLPOLK: BANANA14,27.97825,-81.90202778
WIN_21FLPOLK,BANANA3,21FLPOLK: BANANA3,27.97644445,-81.91325
WIN_21FLPOLK,BANANA4,21FLPOLK: BANANA4,27.98002778,-81.91175
WIN_21FLPOLK,BANANA8,21FLPOLK: BANANA8,27.99048222,-81.92375015
WIN_21FLPOLK,BLUE1,21FLPOLK: BLUE1,28.04786111,-81.77325
WIN_21FLPOLK,BONNY1,21FLPOLK: BONNY1,28.04055556,-81.92836111
WIN_21FLPOLK,BUCKEYE1,21FLPOLK: BUCKEYE1,28.04030556,-81.70611111
WIN_21FLPOLK,BUFFUM1,21FLPOLK: BUFFUM1,27.79913889,-81.66291667
WIN_21FLPOLK,CANNON1,21FLPOLK: CANNON1,28.03786111,-81.75252778
WIN_21FLPOLK,CARTER RD X PIT,21FLPOLK: CARTER RD X PIT,27.92386111,-81.96425
WIN_21FLPOLK,CONFUSION1,21FLPOLK: CONFUSION1,28.10969445,-81.65016667
WIN_21FLPOLK,CONINE1,21FLPOLK: CONINE1,28.05947222,-81.72444444
WIN_21FLPOLK,CROOKED3,21FLPOLK: CROOKED3,27.80886111,-81.57872222
WIN_21FLPOLK,CRYSTAL1,21FLPOLK: CRYSTAL1,28.02616667,-81.91002778
WIN_21FLPOLK,DAISY1,21FLPOLK: DAISY1,27.99619445,-81.65980556
WIN_21FLPOLK,DEER1,21FLPOLK: DEER1,28.02605556,-81.76294444
WIN_21FLPOLK,DEESON1,21FLPOLK: DEESON1,28.11258333,-81.93041667
WIN_21FLPOLK,EAGLE1,21FLPOLK: EAGLE1,27.98363889,-81.76838889
WIN_21FLPOLK,EASY1,21FLPOLK: EASY1,27.85751104,-81.56280293
WIN_21FLPOLK,ECHO1,21FLPOLK: ECHO1,28.08247222,-81.73427778
WIN_21FLPOLK,ELBERT1,21FLPOLK: ELBERT1,28.02627778,-81.70875
WIN_21FLPOLK,ELOISE1,21FLPOLK: ELOISE1,27.98452778,-81.70238889
WIN_21FLPOLK,EVA1N,21FLPOLK: EVA1N,28.09863889,-81.62897222
WIN_21FLPOLK,EVA1S,21FLPOLK: EVA1S,28.09261111,-81.62769444
WIN_21FLPOLK,FANNIE1,21FLPOLK: FANNIE1,28.05538889,-81.69
WIN_21FLPOLK,FT MEADE PIT NE,21FLPOLK: FT MEADE PIT NE,27.76063889,-81.80263889
WIN_21FLPOLK,FT MEADE PIT SW,21FLPOLK: FT MEADE PIT SW,27.75952778,-81.80433333
WIN_21FLPOLK,GARFIELD1,21FLPOLK: GARFIELD1,27.90372222,-81.73097222
WIN_21FLPOLK,GIBSON1,21FLPOLK: GIBSON1,28.10841667,-81.95861111
WIN_21FLPOLK,GRASSY1,21FLPOLK: GRASSY1,27.98952778,-81.77816667
WIN_21FLPOLK,HAINES1,21FLPOLK: HAINES1,28.09263889,-81.7054
WIN_21FLPOLK,HAMILTON1,21FLPOLK: HAMILTON1,28.04397222,-81.65122222
WIN_21FLPOLK,HARTRIDGE1,21FLPOLK: HARTRIDGE1,28.05552778,-81.74316667
WIN_21FLPOLK,HOLLINGSWORTH1,21FLPOLK: HOLLINGSWORTH1,28.02272222,-81.94538889
WIN_21FLPOLK,HOWARD1,21FLPOLK: HOWARD1,28.02327778,-81.74397222
WIN_21FLPOLK,HUNTER1,21FLPOLK: HUNTER1,28.03302778,-81.96577778
WIN_21FLPOLK,IDYLWILD1,21FLPOLK: IDYLWILD1,28.05055556,-81.75627778
WIN_21FLPOLK,JESSIE1,21FLPOLK: JESSIE1,28.05855556,-81.76358333
WIN_21FLPOLK,JOHN1,21FLPOLK: JOHN1,28.00091667,-81.94166667
WIN_21FLPOLK,JULIANA1,21FLPOLK: JULIANA1,28.13097222,-81.80213889
WIN_21FLPOLK,LENA RUN1,21FLPOLK: LENA RUN1,28.05144511,-81.80020749
WIN_21FLPOLK,LENA1,21FLPOLK: LENA1,28.066,-81.80961111
WIN_21FLPOLK,LINK1,21FLPOLK: LINK1,28.0175,-81.70611111
WIN_21FLPOLK,LTL BONNY1,21FLPOLK: LTL BONNY1,28.03047222,-81.92133333
WIN_21FLPOLK,LTL CROOKED1,21FLPOLK: LTL CROOKED1,27.76722222,-81.57458333
WIN_21FLPOLK,LTL EAGLE1,21FLPOLK: LTL EAGLE1,27.99613889,-81.76577778
WIN_21FLPOLK,LTL ELBERT1,21FLPOLK: LTL ELBERT1,28.02269445,-81.71486111
WIN_21FLPOLK,LTL HAMILTON1,21FLPOLK: LTL HAMILTON1,28.07116667,-81.63455556
WIN_21FLPOLK,LULU1,21FLPOLK: LULU1,27.99569445,-81.72105556
WIN_21FLPOLK,MARIAM1,21FLPOLK: MARIAM1,28.016,-81.69661111
WIN_21FLPOLK,MARIANA1,21FLPOLK: MARIANA1,28.07480556,-81.76141667
WIN_21FLPOLK,MARIE1N,21FLPOLK: MARIE1N,28.02141667,-81.60958333
WIN_21FLPOLK,MARTHA1,21FLPOLK: MARTHA1,28.02872222,-81.72127778
WIN_21FLPOLK,MATTIE1,21FLPOLK: MATTIE1,28.13605556,-81.77969444
WIN_21FLPOLK,MAUDE1,21FLPOLK: MAUDE1,28.03983333,-81.72127778
WIN_21FLPOLK,MCLEOD1,21FLPOLK: MCLEOD1,27.96830556,-81.75311111
WIN_21FLPOLK,MDL HAMILTON1,21FLPOLK: MDL HAMILTON1,28.06897222,-81.64861111
WIN_21FLPOLK,MENZIE1,21FLPOLK: MENZIE1,28.01905556,-81.61933333
WIN_21FLPOLK,MIRROR1,21FLPOLK: MIRROR1,28.03766667,-81.74163889
WIN_21FLPOLK,NED1,21FLPOLK: NED1,27.99666667,-81.6695
WIN_21FLPOLK,OTIS1N,21FLPOLK: OTIS1N,28.01611111,-81.71083333
WIN_21FLPOLK,P.C. CANAL8,21FLPOLK: P.C. CANAL8,27.92505556,-81.79566667
WIN_21FLPOLK,PANSY1,21FLPOLK: PANSY1,28.06802778,-81.743
WIN_21FLPOLK,PARKER1,21FLPOLK: PARKER1,28.06541667,-81.93202778
WIN_21FLPOLK,PEACE RVR10,21FLPOLK: PEACE RVR10,27.90144445,-81.81725
WIN_21FLPOLK,PEACE RVR78,21FLPOLK: PEACE RVR78,27.64611111,-81.80227778
WIN_21FLPOLK,ROCHELLE1,21FLPOLK: ROCHELLE1,28.07152778,-81.72102778
WIN_21FLPOLK,ROY1,21FLPOLK: ROY1,28.00197222,-81.70702778
WIN_21FLPOLK,SADDLE CRK PK X,21FLPOLK: SADDLE CRK PK X,28.04941667,-81.88077778
WIN_21FLPOLK,SADDLE CRK PK Y,21FLPOLK: SADDLE CRK PK Y,28.05569445,-81.88755556
WIN_21FLPOLK,SADDLE CRK1,21FLPOLK: SADDLE CRK1,28.00219445,-81.85147222
WIN_21FLPOLK,SADDLE CRK9,21FLPOLK: SADDLE CRK9,27.92255556,-81.82655556
WIN_21FLPOLK,SEARS1,21FLPOLK: SEARS1,28.00738889,-81.77316667
WIN_21FLPOLK,SHIPP1,21FLPOLK: SHIPP1,28.0025,-81.742
WIN_21FLPOLK,SILVER1,21FLPOLK: SILVER1,28.03166667,-81.72819444
WIN_21FLPOLK,SMART1,21FLPOLK: SMART1,28.05808333,-81.71175
WIN_21FLPOLK,SOMERSET1,21FLPOLK: SOMERSET1,28.00286111,-81.93108333
WIN_21FLPOLK,SPRING1,21FLPOLK: SPRING1,28.03819445,-81.73533333
WIN_21FLPOLK,SUMMIT1,21FLPOLK: SUMMIT1,27.99861111,-81.69508333
WIN_21FLPOLK,SURVEYORS1,21FLPOLK: SURVEYORS1,27.83561111,-81.69241667
WIN_21FLPOLK,SWOOPE1N,21FLPOLK: SWOOPE1N,28.10194445,-81.72513889
WIN_21FLPOLK,SWOOPE1S,21FLPOLK: SWOOPE1S,28.09875,-81.72836111
WIN_21FLPOLK,TENNESSEE1,21FLPOLK: TENNESSEE1,28.14525,-81.81305556
WIN_21FLPOLK,THOMAS1,21FLPOLK: THOMAS1,28.011,-81.78122222
WIN_21FLPOLK,TRACY1,21FLPOLK: TRACY1,28.11002778,-81.63386111
WIN_21FLPOLK,W BOWLEGS CRK1,21FLPOLK: W BOWLEGS CRK1,27.72117855,-81.78825672
WIN_21FLPOLK,WAHNETA CANAL6,21FLPOLK: WAHNETA CANAL6,27.93652778,-81.73177778
WIN_21FLPOLK,WAILES1,21FLPOLK: WAILES1,27.90152778,-81.57316667
WIN_21FLPOLK,WINTERSET1,21FLPOLK: WINTERSET1,27.97430556,-81.68225
WIN_21FLSBL,BLIND PASS 1-I,21FLSBL: BLIND PASS 1-I,26.48202778,-82.17893333
WIN_21FLSBL,BLIND PASS 2-I,21FLSBL: BLIND PASS 2-I,26.48294722,-82.1826
WIN_21FLSBL,BLIND PASS 2-O,21FLSBL: BLIND PASS 2-O,26.48271945,-82.18319167
WIN_21FLSBL,DINKINS BAYOU 1,21FLSBL: DINKINS BAYOU 1,26.48163889,-82.17433333
WIN_21FLSBL,SAN-WQ-1,21FLSBL: SAN-WQ-1,26.47374722,-82.16495556
WIN_21FLSBL,SAN-WQ-2,21FLSBL: SAN-WQ-2,26.46606667,-82.1599
WIN_21FLSBL,SAN-WQ-3,21FLSBL: SAN-WQ-3,26.44745833,-82.13169167
WIN_21FLSBL,SAN-WQ-4,21FLSBL: SAN-WQ-4,26.43758889,-82.10799722
WIN_21FLSBL,SAN-WQ-5,21FLSBL: SAN-WQ-5,26.43872222,-82.08782778
WIN_21FLSBL,SAN-WQ-6,21FLSBL: SAN-WQ-6,26.4374,-82.05826667
WIN_21FLSBL,SAN-WQ-7,21FLSBL: SAN-WQ-7,26.44151111,-82.04651944
WIN_21FLSBL,SAN-WQ-8,21FLSBL: SAN-WQ-8,26.44279722,-82.04003889
WIN_21FLSWFD,23917,21FLSWFD: 23917,27.49965556,-81.81037778
WIN_21FLSWFD,23949,21FLSWFD: 23949,27.48743177,-82.02334677
WIN_21FLSWFD,24049,21FLSWFD: 24049,27.19977778,-81.98780556
WIN_21FLSWFD,24431,21FLSWFD: 24431,27.16663889,-81.8795
WIN_21FLSWFD,24734,21FLSWFD: 24734,27.92495833,-81.72631111
WIN_21FLSWFD,24764,21FLSWFD: 24764,27.93835833,-81.85119167
WIN_21FLSWFD,24805,21FLSWFD: 24805,27.7517,-81.78189722
WIN_21FLSWFD,24833,21FLSWFD: 24833,27.90237222,-81.81760278
WIN_21FLSWFD,24866,21FLSWFD: 24866,27.69982778,-81.69521944
WIN_21FLSWFD,24878,21FLSWFD: 24878,27.70716111,-81.80752778
WIN_21FLSWFD,24942,21FLSWFD: 24942,27.620475,-81.82568611
WIN_21FLSWFD,25585,21FLSWFD: 25585,27.34383333,-82.15661111
WIN_21FLSWFD,25886,21FLSWFD: 25886,27.19340278,-82.14438333
WIN_21FLSWFD,25991,21FLSWFD: 25991,27.09989444,-82.20904722
WIN_21FLSWFD,25995,21FLSWFD: 25995,27.10033333,-82.27137222
WIN_21FLSWFD,26046,21FLSWFD: 26046,27.24044444,-82.31388889
WIN_21FLSWFD,26055,21FLSWFD: 26055,27.28947222,-82.34044444
WIN_21FLTPA,23010410,21FLTPA: 23010410,28.131306,-81.778333
WIN_CAPECRD,105,CAPECRD: 105,26.73917,-81.9275
WIN_CAPECRD,110,CAPECRD: 110,26.72583,-81.95722
WIN_CAPECRD,120,CAPECRD: 120,26.69861,-82.06389
WIN_CAPECRD,129,CAPECRD: 129,26.69417,-82.03694
WIN_CAPECRD,130,CAPECRD: 130,26.69417,-82.03889
WIN_CAPECRD,150,CAPECRD: 150,26.68611,-82.05611
WIN_CAPECRD,160,CAPECRD: 160,26.67806,-82.03778
WIN_CAPECRD,190,CAPECRD: 190,26.66917,-82.03806
WIN_CAPECRD,210,CAPECRD: 210,26.6625,-81.92917
WIN_CAPECRD,242,CAPECRD: 242,26.64389,-81.87417
WIN_CAPECRD,243,CAPECRD: 243,26.65194,-81.94861
WIN_CAPECRD,262,CAPECRD: 262,26.64639,-81.93472
WIN_CAPECRD,271,CAPECRD: 271,26.64278,-82.05583
WIN_CAPECRD,275,CAPECRD: 275,26.64361,-81.94583
WIN_CAPECRD,280,CAPECRD: 280,26.64139,-81.97111
WIN_CAPECRD,290,CAPECRD: 290,26.6375,-81.9775
WIN_CAPECRD,295,CAPECRD: 295,26.63639,-81.95806
WIN_CAPECRD,300,CAPECRD: 300,26.63667,-81.93083
WIN_CAPECRD,310,CAPECRD: 310,26.62944,-81.96778
WIN_CAPECRD,315,CAPECRD: 315,26.63056,-81.95111
WIN_CAPECRD,350,CAPECRD: 350,26.62278,-81.90972
WIN_CAPECRD,355,CAPECRD: 355,26.61444,-81.97528
WIN_CAPECRD,390,CAPECRD: 390,26.605,-81.96472
WIN_CAPECRD,400,CAPECRD: 400,26.59778,-81.94139
WIN_CAPECRD,430,CAPECRD: 430,26.58889,-81.97083
WIN_CAPECRD,445,CAPECRD: 445,26.59972,-82.03
WIN_CAPECRD,450,CAPECRD: 450,26.58361,-82.03583
WIN_CAPECRD,455,CAPECRD: 455,26.57639,-82.02417
WIN_CAPECRD,470,CAPECRD: 470,26.57694,-81.94389
WIN_CAPECRD,510,CAPECRD: 510,26.56361,-81.96361
WIN_CAPECRD,540,CAPECRD: 540,26.55222,-81.97444
WIN_CAPECRD,550,CAPECRD: 550,26.54861,-82.03389
WIN_CAPECRD,570,CAPECRD: 570,26.5475,-82.02472
WIN_CAPECRD,580,CAPECRD: 580,26.54278,-82.01778
WIN_CAPECRD,590,CAPECRD: 590,26.54306,-82.01083
WIN_CAPECRD,600,CAPECRD: 600,26.54222,-82.00361
WIN_CHNEPMP,211,CHNEPMP: 211,26.69228012,-82.12499324
WIN_CHNEPMP,212,CHNEPMP: 212,26.69228077,-82.10832788
WIN_CHNEPMP,222,CHNEPMP: 222,26.67561273,-82.10832714
WIN_CHNEPMP,223,CHNEPMP: 223,26.6756134,-82.09166158
WIN_CHNEPMP,232,CHNEPMP: 232,26.65894473,-82.1083262
WIN_CHNEPMP,233,CHNEPMP: 233,26.65894551,-82.09166053
WIN_CHNEPMP,246,CHNEPMP: 246,26.64227825,-82.07499414
WIN_CHNEPMP,247,CHNEPMP: 247,26.64227891,-82.05832869
WIN_CHNEPMP,257,CHNEPMP: 257,26.62561028,-82.0749934
WIN_CHNEPMP,258,CHNEPMP: 258,26.62561096,-82.05832786
WIN_CHNEPMP,268,CHNEPMP: 268,26.60894302,-82.05832713
WIN_CHNEPMP,270,CHNEPMP: 270,26.5830555,-82.2166666
WIN_CHNEPMP,280,CHNEPMP: 280,26.59227499,-82.05832632
WIN_CHNEPMP,290,CHNEPMP: 290,26.57560632,-82.07499107
WIN_CHNEPMP,291,CHNEPMP: 291,26.57560697,-82.05832559
WIN_CHNEPMP,302,CHNEPMP: 302,26.55893906,-82.05832476
WIN_CHNEPMP,311,CHNEPMP: 311,26.54227039,-82.07498952
WIN_CHNEPMP,312,CHNEPMP: 312,26.54227116,-82.058324
WIN_FLPRMRWS,PR10,FLPRMRWS: PR10,26.943926,-82.060335
WIN_FLPRMRWS,PR11,FLPRMRWS: PR11,26.9579011,-82.0248363
WIN_FLPRMRWS,PR12,FLPRMRWS: PR12,26.9869027,-81.992398
WIN_FLPRMRWS,PR13,FLPRMRWS: PR13,27.0233801,-81.989253
WIN_FLPRMRWS,PR14,FLPRMRWS: PR14,27.0558224,-81.9910861
WIN_FLPRMRWS,PR15,FLPRMRWS: PR15,27.0727585,-82.004641
WIN_FLPRMRWS,PR17,FLPRMRWS: PR17,27.0821329,-81.999044
WIN_FLPRMRWS,PR18,FLPRMRWS: PR18,27.088901,-81.9938016
WIN_FLPRMRWS,PR19,FLPRMRWS: PR19,27.0927695,-81.9829988
WIN_FLPRMRWS,PR21,FLPRMRWS: PR21,26.9566773,-82.0452516
WIN_FLPRMRWS,PR22,FLPRMRWS: PR22,26.9711241,-82.008383
WIN_FLPRMRWS,PR23,FLPRMRWS: PR23,27.0060034,-81.9867806
WIN_FLPRMRWS,PR24,FLPRMRWS: PR24,27.0435581,-81.9901767
WIN_FLPRMRWS,PR25,FLPRMRWS: PR25,27.0616857,-82.000788
WIN_FLPRMRWS,PR9,FLPRMRWS: PR9,26.8994623,-82.120805
WIN_FLPRMRWS,PR92,FLPRMRWS: PR92,26.9611555,-81.9988686
